date,latitude,longitude,depth,mag,place,province
2021-08-11,1.2921,993.322,10,4.8,"11 km SE of Padangsidempuan, Indonesia",Sumatra Utara
2021-08-10,-94.621,1.102.786,10,4.2,"167 km S of Pundong, Indonesia",Yogyakarta
2021-08-10,-36.323,1.233.591,10,4.4,"101 km ENE of Kendari, Indonesia",Sulawesi Tenggara
2021-08-10,1.8083,1.263.027,38.53,4.2,"151 km ENE of Laikit, Laikit II (Dimembe), Indonesia",Sulawesi Utara
2021-08-10,-29.285,1.296.628,10,4.5,"94 km ENE of Amahai, Indonesia",Maluku
2021-08-10,-72.015,129.267,140.31,4.6,"Kepulauan Babar, Indonesia",Maluku
2021-08-09,-70.879,1.297.926,131.56,4.3,"Kepulauan Babar, Indonesia",Maluku
2021-08-09,-80.634,1.089.836,68.19,4.8,"55 km SSW of Kroya, Indonesia",Jawa Tengah
2021-08-09,309,970.559,10,4.3,"262 km SSW of Singkil, Indonesia",Aceh
2021-08-08,1.6045,127.273,120.31,4.6,"83 km W of Tobelo, Indonesia",Maluku Utara
2021-08-08,1.4241,1.263.214,42.54,4.2,"137 km WNW of Ternate, Indonesia",Maluku Utara
2021-08-08,3.1319,961.759,52.79,4.5,"75 km NNW of Sinabang, Indonesia",Aceh
2021-08-07,-61.708,122.689,10,4.3,"138 km S of Katabu, Indonesia",Bali
2021-08-07,2.1771,1.287.348,257.94,4.2,"94 km ENE of Tobelo, Indonesia",Maluku Utara
2021-08-07,2.605,1.264.874,47.67,4.5,"115 km WSW of Ternate, Indonesia",Maluku Utara
2021-08-07,4.469,1.262.614,49.28,4.6,"130 km WSW of Ternate, Indonesia",Maluku Utara
2021-08-07,3.027,1.263.817,33.74,4.4,"123 km WSW of Ternate, Indonesia",Maluku Utara
2021-08-06,2.907,1.259.115,56.03,4.5,"188 km NNE of Laikit, Laikit II (Dimembe), Indonesia",Sulawesi Utara
2021-08-06,-454,1.253.926,56.94,4.5,"158 km SSE of Tondano, Indonesia",Sulawesi Utara
2021-08-06,1.1231,1.255.728,82.36,4.2,"76 km ESE of Tondano, Indonesia",Sulawesi Utara
2021-08-06,6.6032,944.967,10,4.2,"120 km NW of Sabang, Indonesia",Aceh
2021-08-06,-62.037,1.046.565,54.99,5.2,"108 km SW of Bandar Lampung, Indonesia",Lampung
2021-08-06,-99.919,1.193.452,61.9,4,"107 km WSW of Waingapu, Indonesia",Nusa Tenggara Timur
2021-08-05,1.408,1.262.871,27.43,4.1,"141 km WSW of Ternate, Indonesia",Maluku Utara
2021-08-05,2.3927,1.254.868,158.02,4.3,"115 km NNE of Laikit, Laikit II (Dimembe), Indonesia",Sulawesi Utara
2021-08-05,-75.981,1.228.179,540.83,5.4,"131 km NNE of Maumere, Indonesia",Nusa Tenggara Timur
2021-08-04,-33.047,1.002.085,10,4.3,"190 km SW of Sungai Penuh, Indonesia",Jambi
2021-08-04,9.052,1.262.584,22.93,4.4,"125 km W of Ternate, Indonesia",Maluku Utara
2021-08-04,-44.513,133.862,10,4.2,"179 km NE of Tual, Indonesia",Maluku
2021-08-04,-39.665,1.276.513,167.15,4.4,"66 km WSW of Ambon, Indonesia",Maluku
2021-08-04,2.475,125.91,126.81,4.2,"150 km NE of Laikit, Laikit II (Dimembe), Indonesia",Sulawesi Utara
2021-08-04,-97.878,1.129.861,47.42,4.2,"171 km SSW of Kencong, Indonesia",Jawa Timur
2021-08-04,2.348,1.265.396,58.09,4.5,"112 km WSW of Ternate, Indonesia",Maluku Utara
2021-08-04,-76.622,1.037.499,10,4.4,"270 km WSW of Labuan, Indonesia",Banten
2021-08-03,-43.158,1.344.722,10,4.4,"155 km SW of Nabire, Indonesia",Papua
2021-08-03,-91.652,1.192.526,82.02,5,"68 km SSW of Komodo, Indonesia",Nusa Tenggara Timur
2021-08-03,-33.995,1.000.224,10,4.4,"212 km SW of Sungai Penuh, Indonesia",Jambi
2021-08-03,1.2484,98.315,60.71,4.2,"75 km SW of Sibolga, Indonesia",Sumatra Utara
2021-08-03,-34.944,999.948,10,4.6,"222 km SW of Sungai Penuh, Indonesia",Jambi
2021-08-02,-31.615,1.004.063,10,5.2,"164 km SW of Sungai Penuh, Indonesia",Jambi
2021-08-02,-32.258,1.003.198,10,4.7,"175 km SW of Sungai Penuh, Indonesia",Jambi
2021-08-02,-32.114,1.001.976,20,5.8,"184 km SW of Sungai Penuh, Indonesia",Jambi
2021-08-02,-72.155,1.300.549,143.61,4,"Pulau Pulau Tanimbar, Indonesia",Maluku
2021-08-02,-3.262,1.001.679,10,4.5,"190 km SW of Sungai Penuh, Indonesia",Jambi
2021-08-02,-2.434,1.296.404,38.6,4.6,"193 km WNW of Sorong, Indonesia",Papua Barat
2021-08-02,1.841,1.273.842,122.48,5.1,"70 km W of Tobelo, Indonesia",Maluku Utara
2021-08-02,1.2906,1.258.666,10,4,"101 km ESE of Laikit, Laikit II (Dimembe), Indonesia",Sulawesi Utara
2021-08-02,-4.539,1.337.319,10,4.1,"162 km NE of Tual, Indonesia",Maluku
2021-08-02,-4.499,133.958,10,6,"182 km NE of Tual, Indonesia",Maluku
2021-08-02,-6.614,1.219.021,10,4.5,"103 km WNW of Luwuk, Indonesia",Sulawesi Tengah
2021-08-02,-6.027,1.220.124,10,4.8,"94 km WNW of Luwuk, Indonesia",Sulawesi Tengah
2021-08-02,-75.659,1.093.971,190.68,4.4,"12 km ESE of Banyumas, Indonesia",Jawa Timur
2021-08-01,-56.476,1.308.966,107.26,4.1,"205 km W of Tual, Indonesia",Maluku
2021-08-01,-7.027,1.218.674,13.42,4.3,"106 km WNW of Luwuk, Indonesia",Sulawesi Tengah
2021-08-01,-74.396,1.163.563,354.32,4.4,"105 km NNE of Gili Air, Indonesia",Nusa Tenggara Barat
2021-08-01,-9.776,1.273.981,10,4.3,"190 km S of Sofifi, Indonesia",Maluku Utara
2021-07-31,3.7176,1.289.337,10,4.2,"242 km NNE of Tobelo, Indonesia",Maluku Utara
2021-07-31,1.9721,1.241.382,298.9,4.2,"95 km NW of Manado, Indonesia",Sulawesi Utara
2021-07-31,2.4136,1.280.065,181.08,4,"75 km N of Tobelo, Indonesia",Maluku Utara
2021-07-30,-62.567,103.874,45.51,4.2,"178 km WSW of Bandar Lampung, Indonesia",Lampung
2021-07-30,3.9327,1.278.582,114.57,4.8,"244 km N of Tobelo, Indonesia",Maluku Utara
2021-07-30,-90.024,1.224.178,105.57,4.3,"48 km SSE of Maumere, Indonesia",Nusa Tenggara Timur
2021-07-30,1.5865,1.287.106,68.06,4.3,"79 km ESE of Tobelo, Indonesia",Maluku Utara
2021-07-30,2.5382,1.264.231,50.58,4.2,"197 km WNW of Tobelo, Indonesia",Maluku Utara
2021-07-30,1.5377,1.244.335,238.47,4.2,"46 km W of Manado, Indonesia",Sulawesi Utara
2021-07-29,6.8041,941.346,65.06,4.3,"165 km NW of Sabang, Indonesia",Aceh
2021-07-28,1.6963,1.264.809,51.69,4.5,"141 km NW of Ternate, Indonesia",Maluku Utara
2021-07-28,1.4447,126.503,53.93,4.4,"121 km NW of Ternate, Indonesia",Maluku Utara
2021-07-28,-581,1.218.442,10,4.4,"112 km WNW of Luwuk, Indonesia",Sulawesi Tengah
2021-07-27,-6.623,121.959,10,4.5,"97 km WNW of Luwuk, Indonesia",Sulawesi Tengah
2021-07-27,-88.588,1.114.054,49.62,4.9,"92 km SSW of Trenggalek, Indonesia",Jawa Timur
2021-07-26,-7.089,1.219.594,10,4.2,"96 km WNW of Luwuk, Indonesia",Sulawesi Tengah
2021-07-26,-6.714,1.219.339,10,4.7,"99 km WNW of Luwuk, Indonesia",Sulawesi Tengah
2021-07-26,-7.498,1.220.257,10,4.3,"87 km WNW of Luwuk, Indonesia",Sulawesi Tengah
2021-07-26,-7.491,1.219.754,10,4.3,"93 km WNW of Luwuk, Indonesia",Sulawesi Tengah
2021-07-26,-7.679,1.219.083,11,6.3,"99 km WNW of Luwuk, Indonesia",Sulawesi Tengah
2021-07-26,-6.732,1.219.049,9.75,5.8,"102 km WNW of Luwuk, Indonesia",Sulawesi Tengah
2021-07-25,2.9307,1.228.413,531.97,4.2,"265 km N of Gorontalo, Indonesia",Gorontalo
2021-07-25,-69.111,1.172.418,27.78,4.5,"168 km N of Pototano, Indonesia",Nusa Tenggara Barat
2021-07-25,-24.753,1.392.157,42.64,4.3,"158 km W of Abepura, Indonesia",Papua
2021-07-25,-96.865,1.237.859,85.71,4.4,"9 km S of Naisano Dua, Indonesia",Nusa Tenggara Timur
2021-07-25,-86.535,1.183.117,138.49,4.1,"21 km SW of Dompu, Indonesia",Nusa Tenggara Barat
2021-07-24,1.078,966.349,17.69,4.4,"263 km S of Sinabang, Indonesia",Aceh
2021-07-24,2.8784,1.265.971,54.75,5.3,"202 km NW of Tobelo, Indonesia",Maluku Utara
2021-07-24,-394,1.242.631,91.73,4.4,"148 km ESE of Gorontalo, Indonesia",Gorontalo
2021-07-23,551,966.025,10,4.4,"269 km S of Sinabang, Indonesia",Aceh
2021-07-22,1.1875,1.269.034,78.02,4.5,"69 km NW of Ternate, Indonesia",Maluku Utara
2021-07-22,-65.821,1.305.197,90.5,4.2,"268 km WSW of Tual, Indonesia",Maluku
2021-07-22,1.4113,1.283.338,35,4.5,"50 km SE of Tobelo, Indonesia",Maluku Utara
2021-07-21,-29.186,1.193.918,12.77,5.2,"56 km W of Rantepao, Indonesia",Sulawesi Selatan
2021-07-21,3.575,997.997,140.51,4,"97 km NW of Bukittinggi, Indonesia",Sumatra Barat
2021-07-21,4.5973,963.355,39.28,4.3,"55 km NNE of Meulaboh, Indonesia",Aceh
2021-07-21,4.4989,968.993,10,4.3,"80 km SSW of Lhokseumawe, Indonesia",Aceh
2021-07-21,2.6702,1.284.002,46.91,4.5,"112 km NNE of Tobelo, Indonesia",Maluku Utara
2021-07-21,1.7086,127.404,117.69,4.6,"67 km W of Tobelo, Indonesia",Maluku Utara
2021-07-21,-93.921,122.054,74.35,4.4,"74 km SE of Ende, Indonesia",Nusa Tenggara Timur
2021-07-20,2.3875,1.266.485,59.88,4.3,"168 km WNW of Tobelo, Indonesia",Maluku Utara
2021-07-20,1.8331,990.647,123.54,4.1,"33 km ENE of Sibolga, Indonesia",Sumatra Utara
2021-07-20,1.3727,969.631,10,4.4,"136 km SW of Singkil, Indonesia",Aceh
2021-07-19,1.4753,1.271.629,129.64,4.5,"79 km NNW of Ternate, Indonesia",Maluku Utara
2021-07-19,5.293,1.265.996,50.15,4.6,"91 km WSW of Ternate, Indonesia",Maluku Utara
2021-07-19,33,1.232.252,159.24,5.3,"61 km SSE of Gorontalo, Indonesia",Gorontalo
2021-07-18,1.9966,1.283.354,51.54,4.4,"46 km NE of Tobelo, Indonesia",Maluku Utara
2021-07-18,-30.258,1.300.274,10,4.4,"127 km ENE of Amahai, Indonesia",Maluku
2021-07-18,2.5869,1.221.679,531.46,4.3,"247 km NNW of Gorontalo, Indonesia",Gorontalo
2021-07-18,-56,1.238.082,105.07,4.8,"102 km SE of Gorontalo, Indonesia",Gorontalo
2021-07-18,-63.991,1.039.287,46.18,4.9,"182 km SW of Bandar Lampung, Indonesia",Lampung
2021-07-18,3.604,1.272.954,47.66,4.1,"222 km NNW of Tobelo, Indonesia",Maluku Utara
2021-07-17,1.6999,1.272.472,120.62,4.5,"84 km W of Tobelo, Indonesia",Maluku Utara
2021-07-17,-44.838,1.378.854,58.94,4.4,"292 km ESE of Nabire, Indonesia",Papua
2021-07-17,-21.852,1.208.663,25.32,4.4,"88 km S of Poso, Indonesia",Sulawesi Tengah
2021-07-17,-40.686,1.011.317,35,4.1,"129 km WSW of Bengkulu, Indonesia",Bengkulu
2021-07-16,-81.669,1.200.722,194.85,4.4,"Flores region, Indonesia",Nusa Tenggara Timur
2021-07-16,-6.825,1.311.288,10,4.3,"26 km NW of Sorong, Indonesia",Papua Barat
2021-07-16,-82.935,1.173.815,10,4.5,"17 km NW of Pototano, Indonesia",Nusa Tenggara Barat
2021-07-16,1.8211,1.275.102,121.09,4.1,"56 km W of Tobelo, Indonesia",Maluku Utara
2021-07-15,9.199,1.261.494,26.64,4.3,"138 km W of Ternate, Indonesia",Maluku Utara
2021-07-15,3.6761,1.272.677,40.43,4.3,"230 km NNW of Tobelo, Indonesia",Maluku Utara
2021-07-15,2.7696,1.267.891,58.03,4.5,"177 km NW of Tobelo, Indonesia",Maluku Utara
2021-07-15,-72.828,1.051.444,28.06,4.3,"125 km SW of Labuan, Indonesia",Banten
2021-07-15,-72.539,1.285.778,150.5,4.6,"Kepulauan Barat Daya, Indonesia",Maluku
2021-07-14,1.0216,1.261.194,10,4.9,"137 km ESE of Laikit, Laikit II (Dimembe), Indonesia",Sulawesi Utara
2021-07-14,1.5434,1.273.285,140.46,4.2,"78 km WSW of Tobelo, Indonesia",Maluku Utara
2021-07-14,-44.074,1.015.733,31.28,4.5,"102 km SW of Bengkulu, Indonesia",Bengkulu
2021-07-13,7.486,1.261.773,22.85,4.5,"134 km W of Ternate, Indonesia",Maluku Utara
2021-07-13,2.36,1.285.687,233.71,4.1,"93 km NE of Tobelo, Indonesia",Maluku Utara
2021-07-13,-5.095,1.308.794,97.61,4.8,"215 km WNW of Tual, Indonesia",Maluku
2021-07-13,1.5938,1.281.682,115.95,4.2,"23 km SE of Tobelo, Indonesia",Maluku Utara
2021-07-13,-62.785,1.044.267,85.59,4.8,"131 km SW of Bandar Lampung, Indonesia",Lampung
2021-07-13,-1.832,1.392.099,28.19,4.2,"179 km WNW of Abepura, Indonesia",Papua
2021-07-13,-29.129,1.296.405,10,4.3,"92 km ENE of Amahai, Indonesia",Maluku
2021-07-12,-37.045,1.402.244,42.36,4.7,"130 km SSW of Abepura, Indonesia",Papua
2021-07-12,-61.688,1.303.996,101.51,4.3,"267 km WSW of Tual, Indonesia",Maluku
2021-07-12,-62.175,1.061.859,140.52,4.7,"11 km SSE of Serang, Indonesia",Banten
2021-07-12,3.2509,1.279.314,66.61,4.7,"168 km N of Tobelo, Indonesia",Maluku Utara
2021-07-11,2.9087,1.265.959,55.15,4.5,"204 km NW of Tobelo, Indonesia",Maluku Utara
2021-07-11,131,123.317,129.92,4.6,"64 km SSE of Gorontalo, Indonesia",Gorontalo
2021-07-11,3.1954,1.268.369,47.5,4.1,"208 km NW of Tobelo, Indonesia",Maluku Utara
2021-07-10,-46.462,1.265.623,420.17,4.4,"208 km WSW of Ambon, Indonesia",Maluku
2021-07-10,6.597,1.206.466,3.44,4,"193 km NNE of Palu, Indonesia",Sulawesi Tengah
2021-07-10,5.799,1.235.653,252.62,4.5,"Minahasa, Sulawesi, Indonesia",Sulawesi Utara
2021-07-10,2.8571,1.266.144,55.94,4.8,"199 km NW of Tobelo, Indonesia",Maluku Utara
2021-07-10,-16.359,1.392.425,10,4,"187 km NW of Abepura, Indonesia",Papua
2021-07-10,-18.489,1.391.567,10,4.4,"183 km WNW of Abepura, Indonesia",Papua
2021-07-10,-9.611,1.200.897,10,4.4,"25 km ESE of Palu, Indonesia",Sulawesi Tengah
2021-07-10,2.838,1.263.574,38.97,4.1,"214 km NE of Laikit, Laikit II (Dimembe), Indonesia",Sulawesi Utara
2021-07-10,2.8154,1.265.768,63.88,4.6,"199 km NW of Tobelo, Indonesia",Maluku Utara
2021-07-10,2.8374,1.266.152,66.25,4,"197 km NW of Tobelo, Indonesia",Maluku Utara
2021-07-10,1.7898,968.816,27.24,4.4,"94 km SE of Sinabang, Indonesia",Aceh
2021-07-10,1.8228,969.785,17.35,5.4,"98 km SE of Sinabang, Indonesia",Aceh
2021-07-10,2.903,1.266.469,69.12,4.6,"199 km NW of Tobelo, Indonesia",Maluku Utara
2021-07-10,2.896,1.266.966,77.12,4.6,"194 km NW of Tobelo, Indonesia",Maluku Utara
2021-07-10,2.8069,126.634,64.68,4.5,"193 km NW of Tobelo, Indonesia",Maluku Utara
2021-07-10,2.9486,1.266.554,63.25,4.4,"202 km NW of Tobelo, Indonesia",Maluku Utara
2021-07-10,2.8478,1.265.982,68.76,4.2,"199 km NW of Tobelo, Indonesia",Maluku Utara
2021-07-10,2.8401,1.263.049,34,4.2,"210 km NE of Laikit, Laikit II (Dimembe), Indonesia",Sulawesi Utara
2021-07-10,2.9189,1.265.451,51.27,5,"209 km NW of Tobelo, Indonesia",Maluku Utara
2021-07-10,2.9677,1.265.601,42.57,5.5,"211 km NW of Tobelo, Indonesia",Maluku Utara
2021-07-10,2.9494,1.264.984,44.33,6.1,"215 km NW of Tobelo, Indonesia",Maluku Utara
2021-07-09,-5.479,1.271.651,10,4.4,"227 km SSW of Ambon, Indonesia",Maluku
2021-07-09,-63.951,1.034.354,35,4.3,"228 km WSW of Bandar Lampung, Indonesia",Lampung
2021-07-09,1.413,1.236.629,119.63,5.6,"79 km ESE of Gorontalo, Indonesia",Gorontalo
2021-07-09,-24.594,99.729,10,4.6,"180 km SSW of Padang, Indonesia",Sumatra Barat
2021-07-09,2.2036,1.266.825,41.99,4.2,"156 km WNW of Tobelo, Indonesia",Maluku Utara
2021-07-09,5.355,1.261.311,10,4.3,"142 km WSW of Ternate, Indonesia",Maluku Utara
2021-07-09,3.1991,1.280.723,140.64,4.3,"162 km N of Tobelo, Indonesia",Maluku Utara
2021-07-08,-57.549,1.113.828,513.53,4.1,"94 km NNE of Tayu, Indonesia",Jawa Tengah
2021-07-08,-64.734,1.047.507,24.14,4.3,"119 km W of Labuan, Indonesia",Banten
2021-07-08,-90.308,112.995,61.07,4.4,"92 km SSW of Kencong, Indonesia",Jawa Timur
2021-07-08,15,1.231.519,137.93,4,"60 km S of Gorontalo, Indonesia",Gorontalo
2021-07-08,-31.834,1.396.032,58.57,4,"131 km WSW of Abepura, Indonesia",Papua
2021-07-07,-43.721,102.306,53.37,4.2,"63 km S of Bengkulu, Indonesia",Bengkulu
2021-07-07,-41.163,1.291.312,127.54,4.2,"89 km SSE of Amahai, Indonesia",Maluku
2021-07-07,-29.897,1.395.758,116.7,5.1,"125 km WSW of Abepura, Indonesia",Papua
2021-07-07,-82.349,130.526,14.05,4.3,"Pulau Pulau Tanimbar, Indonesia",Maluku
2021-07-07,-26.946,1.274.675,40.75,4.4,"136 km NW of Ambon, Indonesia",Maluku
2021-07-07,-93.987,1.196.794,82.2,4.9,"70 km WNW of Waingapu, Indonesia",Nusa Tenggara Timur
2021-07-06,1.9838,1.276.452,10,4.5,"49 km NW of Tobelo, Indonesia",Maluku Utara
2021-07-06,-21.627,996.076,16.63,4,"Kepulauan Mentawai region, Indonesia",Sumatra Barat
2021-07-05,-98.334,1.217.992,34.39,4.5,"110 km S of Ende, Indonesia",Nusa Tenggara Timur
2021-07-05,-19.282,1.388.626,31.32,4.3,"210 km WNW of Abepura, Indonesia",Papua
2021-07-05,-20.343,1.388.633,33.78,4.3,"206 km WNW of Abepura, Indonesia",Papua
2021-07-05,5.514,943.168,44.23,4.1,"112 km W of Banda Aceh, Indonesia",Aceh
2021-07-04,2.8393,1.285.111,223.26,4.3,"134 km NNE of Tobelo, Indonesia",Maluku Utara
2021-07-04,1.3853,1.264.206,39.5,4.4,"125 km WNW of Ternate, Indonesia",Maluku Utara
2021-07-04,3.3213,1.260.544,35,4.3,"235 km NNE of Laikit, Laikit II (Dimembe), Indonesia",Sulawesi Utara
2021-07-04,-28.884,1.279.268,10,5,"93 km NNW of Ambon, Indonesia",Maluku
2021-07-03,-66.437,1.236.146,632.66,4.1,"224 km SSE of Katabu, Indonesia",Bali
2021-07-03,-41.986,1.024.166,56.1,5.1,"47 km SSE of Bengkulu, Indonesia",Bengkulu
2021-07-02,1.8173,1.274.782,118.63,4.3,"59 km W of Tobelo, Indonesia",Maluku Utara
2021-07-02,-84.354,1.196.932,155.59,4.3,"22 km WNW of Labuan Bajo, Indonesia",Nusa Tenggara Timur
2021-07-02,-26.945,1.394.164,75.79,4.2,"135 km W of Abepura, Indonesia",Papua
2021-07-02,-23.679,1.341.635,29.37,4.1,"166 km S of Manokwari, Indonesia",Papua Barat
2021-07-01,-55.619,1.043.857,78.48,4.3,"98 km W of Bandar Lampung, Indonesia",Lampung
2021-07-01,-10.113,1.236.362,55.05,4.4,"7 km NNE of Kupang, Indonesia",Nusa Tenggara Timur
2021-07-01,-54.073,1.046.978,38.26,4.5,"62 km W of Bandar Lampung, Indonesia",Lampung
2021-07-01,1.9406,1.287.303,36.38,4.5,"83 km ENE of Tobelo, Indonesia",Maluku Utara
2021-07-01,1.5064,1.272.748,137,4.3,"80 km N of Ternate, Indonesia",Maluku Utara
2021-07-01,-54.122,1.046.531,25.14,4.5,"67 km W of Bandar Lampung, Indonesia",Lampung
2021-07-01,5.456,1.211.628,88.53,4.5,"211 km W of Gorontalo, Indonesia",Gorontalo
2021-07-01,-53.475,1.047.493,37.72,4.6,"57 km W of Bandar Lampung, Indonesia",Lampung
2021-07-01,-54.405,1.046.491,40.82,4.6,"67 km W of Bandar Lampung, Indonesia",Lampung
2021-06-30,-49.425,1.050.066,10,4.3,"18 km SE of Kotabumi, Indonesia",Lampung
2021-06-30,-99.261,1.220.232,35,4.1,"126 km SSE of Ende, Indonesia",Nusa Tenggara Timur
2021-06-29,-52.708,1.294.352,259.29,4.6,"221 km SSE of Amahai, Indonesia",Maluku
2021-06-29,3.063,1.263.534,10,4.5,"126 km WSW of Ternate, Indonesia",Maluku Utara
2021-06-29,2.5363,1.289.963,35,4.6,"141 km NE of Tobelo, Indonesia",Maluku Utara
2021-06-29,2.4717,1.288.697,35,4.4,"126 km NE of Tobelo, Indonesia",Maluku Utara
2021-06-29,2.4662,1.288.715,35,4.7,"125 km NE of Tobelo, Indonesia",Maluku Utara
2021-06-29,2.4274,1.289.241,35,4.6,"127 km NE of Tobelo, Indonesia",Maluku Utara
2021-06-29,-13.758,1.379.924,34.28,4.3,"213 km E of Biak, Indonesia",Papua
2021-06-29,-44.488,1.339.968,10,4.6,"189 km NE of Tual, Indonesia",Maluku
2021-06-28,647,1.257.838,35,4.1,"168 km SE of Tondano, Indonesia",Sulawesi Utara
2021-06-28,4.538,1.203.581,57.43,4.2,"160 km NNE of Palu, Indonesia",Sulawesi Tengah
2021-06-28,1.8933,1.255.053,57.36,4.2,"74 km NE of Laikit, Laikit II (Dimembe), Indonesia",Sulawesi Utara
2021-06-28,2.7573,955.044,28.19,4.4,"102 km WNW of Sinabang, Indonesia",Aceh
2021-06-28,-104.538,1.240.128,10,5,"54 km SE of Kupang, Indonesia",Nusa Tenggara Timur
2021-06-27,-27.354,1.391.533,35,4.4,"165 km W of Abepura, Indonesia",Papua
2021-06-27,1.6049,1.283.378,76.06,4.6,"39 km ESE of Tobelo, Indonesia",Maluku Utara
2021-06-27,-83.453,1.106.583,85.47,5.1,"55 km SE of Pundong, Indonesia",Yogyakarta
2021-06-27,6.514,1.237.372,263.88,4,"76 km E of Gorontalo, Indonesia",Gorontalo
2021-06-27,-70.002,1.297.776,119.81,4.7,"Kepulauan Babar, Indonesia",Maluku
2021-06-27,2.892,1.262.696,3.67,4.4,"135 km WSW of Ternate, Indonesia",Maluku Utara
2021-06-27,4.523,1.264.019,49.5,4.3,"115 km WSW of Ternate, Indonesia",Maluku Utara
2021-06-27,-28.938,1.010.849,40.3,5.1,"98 km SSW of Sungai Penuh, Indonesia",Jambi
2021-06-27,-62.507,1.310.117,56.42,4.1,"204 km WSW of Tual, Indonesia",Maluku
2021-06-26,9.981,969.151,10,4.3,"172 km SW of Singkil, Indonesia",Aceh
2021-06-25,-1.422,1.233.974,171.93,4.5,"83 km SSE of Gorontalo, Indonesia",Gorontalo
2021-06-25,1.8382,1.250.774,175.17,4.2,"40 km NNE of Laikit, Laikit II (Dimembe), Indonesia",Sulawesi Utara
2021-06-25,-35.333,1.295.273,35,4.3,"70 km ESE of Amahai, Indonesia",Maluku
2021-06-25,4.4128,950.456,35,4.4,"123 km WNW of Meulaboh, Indonesia",Aceh
2021-06-24,-25.815,1.275.455,08.06,4.9,"142 km NNW of Ambon, Indonesia",Maluku
2021-06-24,-59.581,1.282.804,337,5.7,"250 km S of Ambon, Indonesia",Maluku
2021-06-23,-48.382,1.293.398,230.42,4.1,"172 km SSE of Amahai, Indonesia",Maluku
2021-06-23,1.8239,970.877,25.1,4.3,"93 km WSW of Singkil, Indonesia",Aceh
2021-06-23,-8.406,121.213,192.28,4,"69 km NW of Ende, Indonesia",Nusa Tenggara Timur
2021-06-23,-60.242,1.279.255,395.05,4.5,"259 km S of Ambon, Indonesia",Maluku
2021-06-23,2.4074,1.259.964,82.35,4.3,"152 km NE of Laikit, Laikit II (Dimembe), Indonesia",Sulawesi Utara
2021-06-22,2.5463,1.280.027,163.99,4.2,"90 km N of Tobelo, Indonesia",Maluku Utara
2021-06-22,368,1.263.833,10,4.9,"120 km WSW of Ternate, Indonesia",Maluku Utara
2021-06-22,-85.998,1.183.104,143.22,4.1,"18 km WSW of Dompu, Indonesia",Nusa Tenggara Barat
2021-06-22,-1.951,1.250.264,33.52,4.2,"166 km S of Tondano, Indonesia",Sulawesi Utara
2021-06-21,4.008,1.263.902,10,4.7,"118 km WSW of Ternate, Indonesia",Maluku Utara
2021-06-21,-26.693,1.274.922,10,4.3,"137 km NW of Ambon, Indonesia",Maluku
2021-06-21,6.568,1.267.195,56.07,4.4,"75 km WSW of Ternate, Indonesia",Maluku Utara
2021-06-21,657,1.267.573,49.2,4.5,"71 km WSW of Ternate, Indonesia",Maluku Utara
2021-06-21,-2.422,1.245.301,49.67,4.7,"175 km S of Tomohon, Indonesia",Sulawesi Utara
2021-06-21,-4.385,124.441,76.13,4.6,"187 km SE of Gorontalo, Indonesia",Gorontalo
2021-06-21,-52.871,1.294.248,224.06,4.4,"222 km SSE of Amahai, Indonesia",Maluku
2021-06-21,-83.866,1.079.828,75.42,4.6,"113 km SSW of Kawalu, Indonesia",Jawa Barat
2021-06-21,-82.349,1.085.288,69.79,4.6,"87 km SSW of Sidareja, Indonesia",Jawa Tengah
2021-06-21,-11.153,1.272.064,10,4.5,"208 km S of Sofifi, Indonesia",Maluku Utara
2021-06-20,-2.708,973.968,10,4.6,"270 km SW of Sibolga, Indonesia",Sumatra Utara
2021-06-20,-27.465,1.393.876,26.95,4.3,"139 km W of Abepura, Indonesia",Papua
2021-06-20,-873,1.259.893,47.63,4.6,"183 km WSW of Ternate, Indonesia",Maluku Utara
2021-06-20,-10.421,1.273.649,10,4.1,"197 km S of Sofifi, Indonesia",Maluku Utara
2021-06-19,-4.56,1.026.323,56.2,5.2,"90 km SW of Pagar Alam, Indonesia",Sumatra Selatan
2021-06-19,-63.076,1.304.516,43.63,4.8,"265 km WSW of Tual, Indonesia",Maluku
2021-06-19,-27.732,1.407.042,26.02,4.3,"21 km SSE of Abepura, Indonesia",Papua
2021-06-18,-89.712,1.108.955,57.03,4.3,"122 km SSW of Jatiroto, Indonesia",Jawa Timur
2021-06-18,3.4428,1.268.404,35,4.1,"229 km NW of Tobelo, Indonesia",Maluku Utara
2021-06-18,2.7818,956.992,29.48,4.6,"82 km WNW of Sinabang, Indonesia",Aceh
2021-06-18,4.815,1.270.004,103.55,4.1,"54 km SW of Ternate, Indonesia",Maluku Utara
2021-06-18,-45.055,100.75,14.08,4.4,"185 km WSW of Bengkulu, Indonesia",Bengkulu
2021-06-17,-3.424,1.240.922,74.59,4.6,"150 km SE of Gorontalo, Indonesia",Gorontalo
2021-06-17,-87.014,1.058.441,10,4.2,"204 km SSW of Pelabuhanratu, Indonesia",Jawa Barat
2021-06-17,-43.081,1.021.361,51.36,4.1,"57 km SSW of Bengkulu, Indonesia",Bengkulu
2021-06-16,-46.821,1.306.386,77.22,4.1,"241 km SE of Amahai, Indonesia",Maluku
2021-06-16,5.4551,944.104,66.36,4.2,"102 km W of Banda Aceh, Indonesia",Aceh
